Word,Pronunciation,Syllables,Frequency,Reading Difficulty,Spelling Difficulty
POSER,"['P OW', 'Z ER']","['PO', 'SER']",1361002,0.5420307739171838,0.5159995800228296
POSEUR,"['P OW', 'Z ER']","['PO', 'SEUR']",58164,0.6001526921694347,0.6751100553521043
POSH,['P AA SH'],['POSH'],995079,0.26208096815841797,0.31802883055693604
POSING,"['P OW', 'Z IH NG']","['POS', 'ING']",6683144,0.6246778818584063,0.467477757365383
POSIT,"['P AA', 'Z AH T']","['POS', 'IT']",292597,0.7151176876878738,0.68537961692021
POSITION,"['P AH', 'Z IH', 'SH AH N']","['PO', 'SI', 'TION']",87139187,0.6205427848697532,0.5923518678901124
POSITIVE,"['P AA', 'Z AH', 'T IH V']","['POS', 'I', 'TIVE']",56132270,0.5949172007652579,0.5948780461812426
POSITIVELY,"['P AA', 'Z AH', 'T IH', 'V L IY']","['POS', 'I', 'TIVE', 'LY']",3573575,0.7325886224762918,0.7629207459936213
POSITIVISM,"['P AA', 'Z AH', 'T IH', 'V IH', 'Z AH M']","['POS', 'I', 'TI', 'VISM']",158535,0.5581104924750733,0.4618121245346441
POSITRON,"['P AA', 'Z AH', 'T R AA N']","['POS', 'I', 'TRON']",584172,0.7480218020425377,0.7276299893729788
POSS,['P AO S'],['POSS'],515378,0.2693195845310441,0.3004439692051797
POSSE,"['P AA', 'S IY']","['PO', 'SSE']",1038358,0.6456821941064337,0.7692625959808871
POSSESS,"['P AH', 'Z EH S']","['PO', 'SSESS']",5431346,0.5230612120006166,0.4790421270487202
POSSESSED,"['P AH', 'Z EH S T']","['PO', 'SSESSED']",2573290,0.4535873724302749,0.5416114276155739
POSSESSION,"['P AH', 'Z EH', 'SH AH N']","['PO', 'SSE', 'SSION']",9088454,0.5900676326363976,0.6540613468855083
POSSESSIVE,"['P AH', 'Z EH', 'S IH V']","['PO', 'SSE', 'SSIVE']",283912,0.6294263954747377,0.6768334767226841
POSSESSIVENESS,"['P AH', 'Z EH', 'S IH V', 'N AH S']","['PO', 'SSE', 'SSIVE', 'NESS']",31464,0.7072142683612671,0.7280335123020316
POSSESSOR,"['P AH', 'Z EH', 'S ER']","['PO', 'SSE', 'SSOR']",229722,0.6112411064123457,0.7891359030832957
POSSIBILITY,"['P AA', 'S AH', 'B IH', 'L AH', 'T IY']","['PO', 'SSI', 'BIL', 'I', 'TY']",16926005,0.6057592268218245,0.7791214025560296
POSSIBLE,"['P AA', 'S AH', 'B AH L']","['PO', 'SSI', 'BLE']",123311561,0.48424056090889955,0.649111049532014
POSSIBLY,"['P AA', 'S AH', 'B L IY']","['PO', 'SSI', 'BLY']",18672516,0.48273120628052685,0.6763817648141008
POSSUM,"['P AA', 'S AH M']","['PO', 'SSUM']",566038,0.5901039408964462,0.738960421914113
POST,['P OW S T'],['POST'],392956436,0.27736300611660725,0.25803394584210143
POSTAGE,"['P OW', 'S T AH JH']","['POS', 'TAGE']",16732135,0.5651148447714917,0.5265789252285209
POSTAL,"['P OW', 'S T AH L']","['POS', 'TAL']",29859679,0.5734948633686977,0.6053775326879425
POSTDATED,"['P OW S T', 'D EY', 'T IH D']","['POST', 'DAT', 'ED']",29573,0.4866695193250222,0.5673586178691952
POSTDOCTORAL,"['P OW S T', 'D AA K', 'T ER', 'AH L']","['POST', 'DOC', 'TOR', 'AL']",1380688,0.5357073848371788,0.6430453238381496
POSTERIOR,"['P AO', 'S T IH', 'R Y ER']","['POS', 'TE', 'RI', 'OR']",2047718,0.5050441640086184,0.4322271522227503
POSTERITY,"['P AA', 'S T EH', 'R AH', 'T IY']","['POS', 'TER', 'I', 'TY']",502409,0.6934251940970958,0.7966196311563332
POSTHUMOUS,"['P AA', 'S CH UH', 'M AH S']","['POST', 'HU', 'MOUS']",255713,0.7096711645016656,0.7130414709660962
POSTHUMOUSLY,"['P AA', 'S CH UH', 'M AH', 'S L IY']","['POST', 'HU', 'MOUS', 'LY']",204605,0.8253341625866865,0.7682374745401023
POSTING,"['P OW', 'S T IH NG']","['POST', 'ING']",28612921,0.6269417233271661,0.5503090842670065
POSTMASTER,"['P OW S T', 'M AE', 'S T ER']","['POST', 'MAS', 'TER']",909852,0.5069250815268849,0.6328342978809048
POSTMORTEM,"['P OW S T', 'M AO R', 'T EH M']","['POST', 'MOR', 'TEM']",267938,0.5007607894937769,0.44658212941137393
POSTOPERATIVE,"['P OW', 'S T AO', 'P AH', 'R AH', 'T IH V']","['POST', 'OP', 'ER', 'A', 'TIVE']",1306536,0.7975850560920924,0.8293590637946007
POSTPONE,"['P OW S T', 'P OW N']","['POST', 'PONE']",884440,0.3594445381245845,0.44158849828404684
POSTPONED,"['P OW S T', 'P OW N D']","['POST', 'PONED']",1964751,0.3802269900612875,0.3851852680138907
POSTPONING,"['P OW S T', 'P OW', 'N IH NG']","['POST', 'PON', 'ING']",244649,0.746366884854146,0.6236215850448092
POSTTRAUMATIC,"['P OW', 'S T R AO', 'M AE', 'T IH K']","['POS', 'TTRAU', 'MA', 'TIC']",187369,0.7065932594331537,0.6926316320981412
POSTULATE,"['P AA', 'S CH AH', 'L EY T']","['POS', 'TU', 'LATE']",352124,0.6757882545041676,0.7009226529761065
POSTULATED,"['P AA', 'S CH AH', 'L EY', 'T IH D']","['POS', 'TU', 'LAT', 'ED']",420685,0.7146628243756994,0.747602653357578
POSTURE,"['P AA', 'S CH ER']","['POS', 'TURE']",2045913,0.5322246093408363,0.6003955338976179
POSTURING,"['P AA', 'S CH ER', 'IH NG']","['POS', 'TUR', 'ING']",276642,0.7420904670502074,0.6102868071902691
POT,['P AA T'],['POT'],12927383,0.4114482734010245,0.43400192402620597
POTABLE,"['P OW', 'T AH', 'B AH L']","['PO', 'TA', 'BLE']",842826,0.5422257159254991,0.5559368639232063
POTAGE,"['P OW', 'T AA ZH']","['PO', 'TAGE']",17052,0.7410779940872071,0.5154027282945094
POTASSIUM,"['P AH', 'T AE', 'S IY', 'AH M']","['PO', 'TA', 'SSI', 'UM']",3966709,0.6326563357710366,0.7391773218974517
POTATO,"['P AH', 'T EY', 'T OW']","['PO', 'TA', 'TO']",6397517,0.6166592777031074,0.5812160534919721
POTBOILER,"['P AA', 'B OY', 'L ER']","['POT', 'BOI', 'LER']",33638,0.6164685933518245,0.816172688941557
POTEET,"['P AA', 'T IY T']","['PO', 'TEET']",82075,0.6320467211302031,0.6737659779683945
POTEMKIN,"['P AH', 'T EH M', 'K IH N']","['PO', 'TEM', 'KIN']",105014,0.6026380321448757,0.5426591514252438
POTENCY,"['P OW', 'T AH N', 'S IY']","['PO', 'TEN', 'CY']",1259570,0.5945498609456996,0.7160009596426463
POTENTIAL,"['P AH', 'T EH N', 'SH AH L']","['PO', 'TEN', 'TIAL']",65835469,0.5522915702210983,0.5739387201434917
POTION,"['P OW', 'SH AH N']","['PO', 'TION']",791095,0.5208435861825353,0.3449225233934086
POTOMAC,"['P AH', 'T OW', 'M AH K']","['PO', 'TO', 'MAC']",1442637,0.6649553541359462,0.6199718650052032
POTPOURRI,"['P OW', 'P UH', 'R IY']","['POT', 'POURR', 'I']",704221,0.729781490502962,0.7606593199987858
POTSDAM,"['P AA T', 'S D AE M']","['POTS', 'DAM']",739205,0.5091081344228577,0.5504276580102603
POTT,['P AA T'],['POTT'],120440,0.28531409200116176,0.5100218008618974
POTTAGE,"['P AA', 'T AH JH']","['PO', 'TTAGE']",42155,0.575027804300935,0.6454134765986084
POTTED,"['P AA', 'T IH D']","['PO', 'TTED']",578679,0.5408876421373955,0.6392353242535561
POTTER,"['P AA', 'T ER']","['PO', 'TTER']",21763070,0.4262369694851081,0.668536667618408
POTTERY,"['P AA', 'T ER', 'IY']","['PO', 'TTER', 'Y']",15362084,0.5298110034621091,0.7150467559788458
POTTLE,"['P AA', 'T AH L']","['PO', 'TTLE']",25984,0.5434543389897978,0.7256582758872173
POTTY,"['P AA', 'T IY']","['PO', 'TTY']",1390617,0.46844895014947807,0.6985092690432603
POUCH,['P AW CH'],['POUCH'],4023912,0.29402624146808426,0.23897724265184478
POUGHKEEPSIE,"['P AH', 'K IH P', 'S IY']","['POUGH', 'KEEP', 'SIE']",669810,0.6285018450061435,0.739956047707561
POULENC,"['P UW', 'L AH NG K']","['POU', 'LENC']",179002,0.5404754830409756,0.57680733533933
POULTICE,"['P OW L', 'T AH S']","['POUL', 'TICE']",63460,0.5781217361304656,0.7005144597764608
POULTRY,"['P OW L', 'T R IY']","['POUL', 'TRY']",5148028,0.3795791240412555,0.6602261481702618
POUNCE,['P AW N S'],['POUNCE'],252361,0.32971600283215247,0.2588746169810583
POUNCING,"['P AW N', 'S IH NG']","['POUNC', 'ING']",47153,0.7185639558425304,0.44132199344874884
POUND,['P AW N D'],['POUND'],13620117,0.31503203594100937,0.19067030135042518
POUNDAGE,"['P AW N', 'D IH JH']","['POUN', 'DAGE']",43852,0.4394618632032893,0.4238296811009998
POUNDER,"['P AW N', 'D ER']","['POUN', 'DER']",354131,0.32612526909860057,0.43126163369079096
POUR,['P AO R'],['POUR'],15002685,0.3962948494508755,0.5263910700538791
POUSSIN,"['P UW', 'S IH N']","['POU', 'SSIN']",86205,0.516490724523985,0.7102162216139559
POUT,['P AW T'],['POUT'],295935,0.3276631565097671,0.2577301360387459
POVERTY,"['P AA', 'V ER', 'T IY']","['POV', 'ER', 'TY']",19430836,0.5562832639543186,0.6792987278048008
POW,['P AW'],['POW'],2417177,0.07629986726858701,0.28426161166791536
POWDERS,"['P AW', 'D ER Z']","['POW', 'DERS']",1281550,0.18796140035820003,0.31180878211801877
POWDERY,"['P AW', 'D ER', 'IY']","['POW', 'DER', 'Y']",313829,0.4696644448147749,0.5963771040993174
POWER,"['P AW', 'ER']","['PO', 'WER']",226596368,0.5118847164277335,0.5524882569721669
POWERBOAT,"['P AW', 'ER', 'B OW T']","['POW', 'ER', 'BOAT']",296196,0.5751914670294463,0.4541371185108443
POWERED,"['P AW', 'ER D']","['POW', 'ERED']",106119933,0.40508187697002856,0.3468031444272722
POWERFUL,"['P AW', 'ER', 'F AH L']","['POW', 'ER', 'FUL']",33538932,0.455011980431139,0.4560692996915259
POWERFULLY,"['P AW', 'ER', 'F L IY']","['POW', 'ER', 'FU', 'LLY']",778523,0.5251025624815361,0.4434098961696455
POWERHOUSE,"['P AW', 'ER', 'HH AW S']","['POW', 'ER', 'HOUSE']",1360693,0.5524541577716051,0.42923344196012153
POWERLESS,"['P AW', 'ER', 'L AH S']","['POW', 'ER', 'LESS']",765643,0.6218805335072616,0.6340727024540295
POWERLESSNESS,"['P AW', 'ER', 'L AH', 'S N AH S']","['POW', 'ER', 'LESS', 'NESS']",171087,0.756439167262635,0.7184383488069158
POWWOW,"['P AW', 'W AW']","['PO', 'WWOW']",185239,0.6118098002881286,0.4607288786790059
POX,['P AA K S'],['POX'],612191,0.3945979699078146,0.36880451718162816
POZNAN,"['P AA Z', 'N AH N']","['POZ', 'NAN']",341665,0.45507302846067954,0.6571847464801055
PRACTICABLE,"['P R AE K', 'T AH', 'K AH', 'B AH L']","['PRAC', 'TI', 'CA', 'BLE']",1986296,0.5234172546688746,0.6607381902678227
PRACTICAL,"['P R AE K', 'T IH', 'K AH L']","['PRAC', 'TI', 'CAL']",29138914,0.4519819099354377,0.5596398528769589
PRACTICALITY,"['P R AE K', 'T IH', 'K AE', 'L AH', 'T IY']","['PRAC', 'TI', 'CAL', 'I', 'TY']",509159,0.6949237591449482,0.813908694949554
PRACTICALLY,"['P R AE K', 'T IH', 'K AH', 'L IY']","['PRAC', 'TI', 'CA', 'LLY']",4363252,0.5005793810894451,0.687225577311469
PRACTICE,"['P R AE K', 'T IH S']","['PRAC', 'TICE']",84037810,0.4165320882910799,0.4901617500258252
PRACTICED,"['P R AE K', 'T IH S T']","['PRAC', 'TICED']",2539452,0.3368399819996413,0.5172007179599011
PRACTICING,"['P R AE K', 'T IH', 'S IH NG']","['PRAC', 'TIC', 'ING']",4367159,0.5815055152967468,0.5809734133217307
PRACTISE,"['P R AE K', 'T IH S']","['PRAC', 'TISE']",1708987,0.47912964036890743,0.5456493905321611
PRACTISED,"['P R AE K', 'T IH S T']","['PRAC', 'TISED']",720812,0.4192489955881134,0.5539976491131253
PRACTITIONER,"['P R AE K', 'T IH', 'SH AH', 'N ER']","['PRAC', 'TI', 'TIO', 'NER']",5411869,0.4745211113749398,0.6812608020689715
PRADESH,"['P R AH', 'D EH SH']","['PRA', 'DESH']",3220502,0.4218983177527925,0.5018815233342723
PRAETOR,"['P R IY', 'T ER']","['PRAE', 'TOR']",65865,0.4082434762629127,0.7029017215984235
PRAETORIAN,"['P R IY', 'T AO', 'R IY', 'AH N']","['PRAE', 'TO', 'RI', 'AN']",190995,0.7521691798719023,0.7268166159558236
PRAGMATIC,"['P R AE G', 'M AE', 'T IH K']","['PRAG', 'MA', 'TIC']",1616640,0.5334669549927247,0.5075841123206383
PRAGMATICALLY,"['P R AE G', 'M AE', 'T IH', 'K AH', 'L IY']","['PRAG', 'MAT', 'I', 'CA', 'LLY']",93740,0.7427540072837716,0.8972649473377281
PRAGMATISM,"['P R AE G', 'M AH', 'T IH', 'Z AH M']","['PRAG', 'MA', 'TISM']",388451,0.4948264679439431,0.41083985961495273
PRAGMATIST,"['P R AE G', 'M AH', 'T IH S T']","['PRAG', 'MA', 'TIST']",105358,0.46472637413312107,0.6247955505818884
PRAGUE,['P R AA G'],['PRAGUE'],9367126,0.2831362084205628,0.3927709937982563
PRAIRIE,"['P R EH', 'R IY']","['PRAI', 'RIE']",8843835,0.41789558907022467,0.6779056103093607
PRAISE,['P R EY Z'],['PRAISE'],8892149,0.39836179955236406,0.39246674065964166
PRAISEWORTHY,"['P R EY', 'Z W ER', 'DH IY']","['PRAISE', 'WOR', 'THY']",157890,0.7520004004390745,0.6269978680171445
PRAISING,"['P R EY', 'Z IH NG']","['PRAIS', 'ING']",665441,0.6433100921898325,0.5435717065786208
PRANCE,['P R AE N S'],['PRANCE'],82298,0.28950380230362316,0.36418405593548714
PRANCER,"['P R AE N', 'S ER']","['PRAN', 'CER']",30174,0.45866216375573304,0.7067979099874827
PRANCING,"['P R AE N', 'S IH NG']","['PRANC', 'ING']",133599,0.6384521039705441,0.4461725924738066
PRANK,['P R AE NG K'],['PRANK'],825027,0.38990831176120233,0.3889788664600223
PRANKSTER,"['P R AE N G K', 'S T ER']","['PRANK', 'STER']",121166,0.44996792744761926,0.665950357453251
PRASAD,"['P R AE', 'S AA D']","['PRA', 'SAD']",778832,0.5998488804527041,0.5998189815959045
PRATER,"['P R EY', 'T ER']","['PRA', 'TER']",318221,0.538775496123522,0.7303336825699477
PRATO,"['P R AA', 'T OW']","['PRA', 'TO']",257094,0.6488007932897768,0.6796005738770476
PRATTLE,"['P R AE', 'T AH L']","['PRA', 'TTLE']",95652,0.4674238521661585,0.6326292751105776
PRATTVILLE,"['P R AE T', 'V IH L']","['PRATT', 'VILLE']",164292,0.38043884005874157,0.3848917457527857
PRAVDA,"['P R AE V', 'D AH']","['PRAV', 'DA']",278726,0.5130271530363906,0.6097733817278518
PRAWN,['P R AO N'],['PRAWN'],510828,0.2694171488816355,0.32387167208977735
PRAXIS,"['P R AE K', 'S IH S']","['PRAX', 'IS']",1022194,0.6010684365978347,0.5759628060812779
PRAY,['P R EY'],['PRAY'],8562732,0.2842934149510467,0.6332597945031239
PRAYER,['P R EH R'],"['PRAY', 'ER']",16762869,0.38659668261245195,0.3321218033781748
PRAYERFUL,"['P R EH R', 'F AH L']","['PRAYER', 'FUL']",133795,0.4536693437404808,0.3812134005633085
PREACH,['P R IY CH'],['PREACH'],1539268,0.3064112691470632,0.3142062102145568
PREACHER,"['P R IY', 'CH ER']","['PREAC', 'HER']",1751402,0.5595590304132373,0.6356129580841684
PREACHY,"['P R IY', 'CH IY']","['PREAC', 'HY']",107739,0.5982857679675662,0.7446202715980786
PREAMBLE,"['P R IY', 'AE M', 'B AH L']","['PRE', 'AM', 'BLE']",1421535,0.4586935518600414,0.3193145336446997
PREARRANGED,"['P R IY', 'ER', 'EY N JH D']","['PRE', 'ARR', 'ANGED']",138137,0.5285507382095767,0.6736971430992429
PREBLE,"['P R EH', 'B AH L']","['PRE', 'BLE']",200141,0.47009752324027654,0.43236211861655893
PRECAMBRIAN,"['P R IY', 'K AE M', 'B R IY', 'AH N']","['PRE', 'CAM', 'BRI', 'AN']",165302,0.6850904359971899,0.6488033645176522
PRECANCEROUS,"['P R IY', 'K AE N', 'S ER', 'AH S']","['PRE', 'CAN', 'CER', 'OUS']",111531,0.6165077170765039,0.6617144868571186
PRECARIOUS,"['P R IY', 'K EH', 'R IY', 'AH S']","['PRE', 'CAR', 'I', 'OUS']",551985,0.775933937321163,0.7226675143660499
PRECARIOUSLY,"['P R IH', 'K EH', 'R IY', 'AH', 'S L IY']","['PRE', 'CAR', 'I', 'OUS', 'LY']",119871,0.9479168430526118,0.8443396930371939
PRECAST,"['P R IY', 'K AE S T']","['PRE', 'CAST']",501005,0.47318617886179676,0.3850215934169261
PRECAUTION,"['P R IY', 'K AO', 'SH AH N']","['PRE', 'CAU', 'TION']",712130,0.4677446425806342,0.5926289534949069
PRECAUTIONARY,"['P R IH', 'K AO', 'SH AH', 'N EH', 'R IY']","['PRE', 'CAU', 'TION', 'AR', 'Y']",798721,0.7715144934166045,0.8300015499346042
PRECEDE,"['P R IH', 'S IY D']","['PRE', 'CEDE']",677234,0.46890812388436864,0.5864132971440636
PRECEDED,"['P R IH', 'S IY', 'D IH D']","['PRE', 'CED', 'ED']",2429747,0.6032557236111775,0.6301843817748057
PRECEDENCE,"['P R EH', 'S AH', 'D AH N S']","['PREC', 'E', 'DENCE']",2577705,0.5592876142421285,0.6831471586713477
PRECEDENT,"['P R EH', 'S IH', 'D AH N T']","['PRE', 'CE', 'DENT']",2176695,0.6414048982580274,0.692454244900449
PRECEDING,"['P R IY', 'S IY', 'D IH NG']","['PRE', 'CED', 'ING']",6451360,0.6039357599729208,0.6061672882473551
PRECEPT,"['P R IY', 'S EH P T']","['PRE', 'CEPT']",482252,0.44116241687764146,0.4292868793526867
PRECESSION,"['P R IY', 'S EH', 'SH AH N']","['PRE', 'CE', 'SSION']",186723,0.6162618660225003,0.7040976214984374
PRECINCT,"['P R IY', 'S IH NG K T']","['PRE', 'CINCT']",2491806,0.4228982136487102,0.49412494707261967
PRECINCTS,"['P R IY', 'S IH NG K T S']","['PRE', 'CINCTS']",957247,0.43981974972383947,0.4663279448982919
PRECIOUS,"['P R EH', 'SH AH S']","['PRE', 'CIOUS']",9529904,0.5364584313437903,0.49985984561231467
PRECIPICE,"['P R EH', 'S IH', 'P AH S']","['PREC', 'I', 'PICE']",184430,0.6904654444751377,0.798436893634413
PRECIPITATE,"['P R IH', 'S IH', 'P IH', 'T EY T']","['PRE', 'CIP', 'I', 'TATE']",459589,0.6656381724602662,0.7164755232891067
PRECIPITATION,"['P R IH', 'S IH', 'P IH', 'T EY', 'SH AH N']","['PRE', 'CIP', 'I', 'TA', 'TION']",6980701,0.6967454443575434,0.7088627869676802
PRECIPITOUS,"['P R IH', 'S IH', 'P IH', 'T AH S']","['PRE', 'CIP', 'I', 'TOUS']",162159,0.751935806366526,0.8066580627604044
PRECIPITOUSLY,"['P R IY', 'S IH', 'P IH', 'T AH', 'S L IY']","['PRE', 'CIP', 'I', 'TOUS', 'LY']",88443,0.8690762905465407,0.8689988429291857
PRECIS,"['P R EY', 'S IY']","['PRE', 'CIS']",179117,0.7123240724698295,0.8376232935887957
PRECISE,"['P R IH', 'S AY S']","['PRE', 'CISE']",7713353,0.5168690264064049,0.34471179359515625
PRECISELY,"['P R IH', 'S AY', 'S L IY']","['PRE', 'CISE', 'LY']",6265488,0.6440385282731071,0.6557341992051863
PRECISION,"['P R IY', 'S IH', 'ZH AH N']","['PRE', 'CI', 'SION']",13465434,0.5764317183520611,0.5735754008627123
PRECLINICAL,"['P R IY', 'K L IH', 'N IH', 'K AH L']","['PRE', 'CLIN', 'I', 'CAL']",422121,0.7394323128244688,0.7257957898091838
PRECLUDE,"['P R IH', 'K L UW D']","['PRE', 'CLUDE']",1488523,0.4999082146386512,0.338095895974057
PRECLUDED,"['P R IH', 'K L UW', 'D IH D']","['PRE', 'CLUD', 'ED']",570150,0.6508483606100367,0.5325083452533121
PRECLUDING,"['P R IH', 'K L UW', 'D IH NG']","['PRE', 'CLUD', 'ING']",151237,0.7256321612918245,0.5450337596998392
PRECOCIOUS,"['P R IH', 'K OW', 'SH AH S']","['PRE', 'CO', 'CIOUS']",274205,0.6850316337404442,0.5378185290352059
PRECONCEIVED,"['P R IY', 'K AH N', 'S IY V D']","['PRE', 'CON', 'CEIVED']",244471,0.5322979583439026,0.4135393711945389
PRECONCEPTION,"['P R IY', 'K AH N', 'S EH P', 'SH AH N']","['PRE', 'CON', 'CEP', 'TION']",248902,0.5290944753405441,0.4667216604224969
PRECONDITION,"['P R IY', 'K AH N', 'D IH', 'SH AH N']","['PRE', 'CON', 'DI', 'TION']",517932,0.6177043299117504,0.6109213093148425
PRECURSOR,"['P R IY', 'K ER', 'S ER']","['PRE', 'CUR', 'SOR']",2878856,0.5331136708585049,0.7338999898787583
PREDACEOUS,"['P R IY', 'D EY', 'SH AH S']","['PRE', 'DA', 'CEOUS']",15298,0.7235878711281565,0.7327190885144349
PREDATE,"['P R IY', 'D EY T']","['PRE', 'DATE']",108583,0.4330925412428719,0.30294789610371653
PREDATION,"['P R AH', 'D EY', 'SH AH N']","['PRE', 'DA', 'TION']",654369,0.6518984479870419,0.5966009108762119
PREDATOR,"['P R EH', 'D AH', 'T ER']","['PRED', 'A', 'TOR']",3646243,0.5619066677719747,0.7320610288249325
PREDATORY,"['P R EH', 'D AH', 'T AO', 'R IY']","['PRED', 'A', 'TO', 'RY']",868192,0.7255551083754932,0.7659025083277262
PREDECESSOR,"['P R EH', 'D AH', 'S EH', 'S ER']","['PRE', 'DE', 'CE', 'SSOR']",1976404,0.6486840800507704,0.7917072062163609
PREDESTINATION,"['P R IY', 'D EH', 'S T AH', 'N EY', 'SH AH N']","['PRE', 'DES', 'TI', 'NA', 'TION']",148934,0.7907485678749555,0.7716529894534253
PREDESTINED,"['P R IY', 'D EH', 'S T AH N D']","['PRE', 'DES', 'TINED']",113379,0.5792905423164371,0.6455137237722894
PREDETERMINE,"['P R IY', 'D IH', 'T ER', 'M AH N']","['PRE', 'DE', 'TER', 'MINE']",31220,0.6702154995031566,0.8153228060191219
PREDICAMENT,"['P R IH', 'D IH', 'K AH', 'M AH N T']","['PRE', 'DIC', 'A', 'MENT']",511344,0.7387235188201856,0.7056320061384446
PREDICATE,"['P R EH', 'D AH', 'K EY T']","['PRED', 'I', 'CATE']",1802317,0.5834675561016236,0.6534105092713296
PREDICATED,"['P R EH', 'D AH', 'K EY', 'T IH D']","['PRED', 'I', 'CAT', 'ED']",485103,0.6815428729843102,0.732934897470592
PREDICT,"['P R IH', 'D IH K T']","['PRE', 'DICT']",6242784,0.5306490210788849,0.36538702982953153
PREDICTABILITY,"['P R IH', 'D IH K', 'T AH', 'B IH', 'L IH', 'T IY']","['PRE', 'DICT', 'A', 'BIL', 'I', 'TY']",696786,0.763088975869762,0.797697612639693
PREDICTABLE,"['P R IH', 'D IH K', 'T AH', 'B AH L']","['PRE', 'DICT', 'A', 'BLE']",2665444,0.6496399081607154,0.6144294221386114
PREDICTABLY,"['P R IH', 'D IH K', 'T AH', 'B L IY']","['PRE', 'DICT', 'A', 'BLY']",463038,0.6949682323610291,0.6934775641463204
PREDICTION,"['P R IY', 'D IH K', 'SH AH N']","['PRE', 'DIC', 'TION']",7141450,0.44137648278543695,0.37824459314239545
PREDICTOR,"['P R IH', 'D IH K', 'T ER']","['PRE', 'DIC', 'TOR']",1345907,0.5094342084788475,0.5768331900313542
PREDILECTION,"['P R EH', 'D AH', 'L EH K', 'SH AH N']","['PRE', 'DI', 'LEC', 'TION']",125307,0.6979220194618296,0.685778881348509
PREDISPOSE,"['P R IY', 'D IH', 'S P OW Z']","['PRE', 'DIS', 'POSE']",138607,0.587426638560804,0.5597698697288654
PREDISPOSITION,"['P R IY', 'D IH', 'S P AH', 'Z IH', 'SH AH N']","['PRE', 'DIS', 'PO', 'SI', 'TION']",374899,0.7723713802958947,0.7162142159211476
PREDOMINANCE,"['P R IH', 'D AA', 'M AH', 'N AH N S']","['PRE', 'DOM', 'I', 'NANCE']",274504,0.7190272911869418,0.6882173949468207
PREDOMINANT,"['P R IH', 'D AA', 'M AH', 'N AH N T']","['PRE', 'DOM', 'I', 'NANT']",1246796,0.6640195059237305,0.6939516124155889
PREDOMINATE,"['P R IH', 'D AA', 'M AH', 'N EY T']","['PRE', 'DOM', 'I', 'NATE']",269212,0.747361696567174,0.676459755329607
PREDOMINATED,"['P R IH', 'D AA', 'M AH', 'N EY', 'T IH D']","['PRE', 'DOM', 'I', 'NAT', 'ED']",97197,0.7893192002699708,0.7550900736861703
PREDOMINATELY,"['P R IH', 'D AA', 'M AH', 'N AH N', 'T L IY']","['PRE', 'DOM', 'I', 'NATE', 'LY']",338001,0.8406233248401691,0.8263046938629307
PREDOMINATING,"['P R IH', 'D AA', 'M AH', 'N EY', 'T IH NG']","['PRE', 'DOM', 'I', 'NAT', 'ING']",51465,0.839531398112978,0.7709320699390579
PREEMINENCE,"['P R IY', 'EH', 'M AH', 'N AH N S']","['PRE', 'EM', 'I', 'NENCE']",94627,0.7559907697741775,0.788203044348764
PREEMINENT,"['P R IY', 'EH', 'M AH', 'N AH N T']","['PRE', 'EM', 'I', 'NENT']",372149,0.7559277716611952,0.7644445120293808
PREEMPT,"['P R IY', 'EH M P T']","['PRE', 'EMPT']",328500,0.49333981193751864,0.4006907342649034
PREEMPTION,"['P R IY', 'EH M P', 'SH AH N']","['PRE', 'EMP', 'TION']",611168,0.47007893918508303,0.3437120507838039
PREEMPTIVE,"['P R IY', 'EH M P', 'T IH V']","['PRE', 'EMP', 'TIVE']",565069,0.4399244763709179,0.31230642992259616
PREEN,['P R IY N'],['PREEN'],73524,0.3456105425057328,0.5405871582374111
PREFAB,"['P R IY', 'F AE B']","['PRE', 'FAB']",267946,0.5554068472911057,0.4028074555138391
PREFABRICATION,"['P R IY', 'F AE', 'B R AH', 'K EY', 'SH AH N']","['PRE', 'FAB', 'RI', 'CA', 'TION']",34533,0.8607943564991579,0.8172143886332945
PREFACE,"['P R EH', 'F AH S']","['PREF', 'ACE']",2461709,0.41506527555121064,0.7011984426007204
PREFACED,"['P R EH', 'F AH S T']","['PREF', 'ACED']",106470,0.49784121400612147,0.665549260909427
PREFECT,"['P R IY', 'F EH K T']","['PRE', 'FECT']",413178,0.5360187298747041,0.43413790269236796
PREFECTURAL,"['P R IY', 'F EH K', 'CH ER', 'AH L']","['PRE', 'FEC', 'TUR', 'AL']",206225,0.5956829645865633,0.6677523115551529
PREFECTURE,"['P R IY', 'F EH K', 'CH ER']","['PRE', 'FEC', 'TURE']",998543,0.4088034752826761,0.588603381184966
PREFER,"['P R AH', 'F ER']","['PRE', 'FER']",16005656,0.48480335932991825,0.6001654886311181
PREFERABLE,"['P R EH', 'F ER', 'AH', 'B AH L']","['PREF', 'ER', 'A', 'BLE']",1710276,0.6255824247601139,0.6773994706872483
PREFERABLY,"['P R EH', 'F ER', 'AH', 'B L IY']","['PREF', 'ER', 'A', 'BLY']",3906858,0.6035533390281066,0.7119732533727491
PREFERENCE,"['P R EH', 'F ER', 'AH N S']","['PREF', 'ER', 'ENCE']",10821710,0.5284668013866576,0.6326992719657537
PREFERENTIAL,"['P R EH', 'F ER', 'EH N', 'SH AH L']","['PREF', 'ER', 'EN', 'TIAL']",1503135,0.6974039522727782,0.6634128595532717
